payment_id_a,payment_id_b,customer_id,order_id_a,order_id_b,amount_a,amount_b,created_at_a,created_at_b,status_a,status_b,method_a,method_b,time_gap_seconds,scenario,confidence_score,is_double_capture,refundable_amount
pay_901869,pay_901870,cust_00119,order_701285,order_701285,199999,199999,1787656129,1787656166,captured,captured,upi,upi,37,Failed UPI Retry,93.5,True,199999
pay_902869,pay_902870,cust_00118,order_702119,order_702120,249999,249999,1787683862,1787683922,failed,captured,card,card,60,Gateway Retry with Different IDs,93.5,False,0
pay_902011,pay_902012,cust_00104,order_701356,order_701356,249999,249999,1787537482,1787537549,captured,captured,upi,upi,67,Failed UPI Retry,93.5,True,249999
pay_901355,pay_901356,cust_00131,order_701028,order_701028,14999,14999,1787553818,1787553851,captured,captured,wallet,wallet,33,Network Timeout Retry,93.5,True,14999
pay_901247,pay_901248,cust_00130,order_700974,order_700974,99999,99999,1787658263,1787658297,captured,captured,wallet,wallet,34,Network Timeout Retry,93.5,True,99999
pay_902877,pay_902878,cust_00130,order_702127,order_702128,34999,34999,1787542103,1787542136,failed,captured,card,card,33,Gateway Retry with Different IDs,93.5,False,0
pay_902889,pay_902890,cust_00110,order_702139,order_702140,24999,24999,1787670627,1787670670,failed,captured,wallet,wallet,43,Gateway Retry with Different IDs,93.5,False,0
pay_901729,pay_901730,cust_00110,order_701215,order_701215,24999,24999,1787649571,1787649678,captured,captured,upi,upi,107,Failed UPI Retry,93.5,True,24999
pay_902043,pay_902044,cust_00109,order_701372,order_701372,49999,49999,1787657149,1787657228,captured,captured,upi,upi,79,Failed UPI Retry,93.5,True,49999
pay_901275,pay_901276,cust_00109,order_700988,order_700988,74999,74999,1787621174,1787621210,captured,captured,netbanking,netbanking,36,Network Timeout Retry,93.5,True,74999
pay_902041,pay_902042,cust_00109,order_701371,order_701371,74999,74999,1787546510,1787546605,captured,captured,upi,upi,95,Failed UPI Retry,93.5,True,74999
pay_902071,pay_902072,cust_00108,order_701386,order_701386,19999,19999,1787681429,1787681496,captured,captured,upi,upi,67,Failed UPI Retry,93.5,True,19999
pay_901573,pay_901574,cust_00114,order_701137,order_701137,299999,299999,1787671390,1787671422,captured,captured,netbanking,netbanking,32,Network Timeout Retry,93.5,True,299999
pay_901725,pay_901726,cust_00113,order_701213,order_701213,249999,249999,1787622069,1787622187,captured,captured,upi,upi,118,Failed UPI Retry,93.5,True,249999
pay_902881,pay_902882,cust_00113,order_702131,order_702132,24999,24999,1787557831,1787557871,failed,captured,card,card,40,Gateway Retry with Different IDs,93.5,False,0
pay_902007,pay_902008,cust_00112,order_701354,order_701354,149999,149999,1787685231,1787685305,captured,captured,upi,upi,74,Failed UPI Retry,93.5,True,149999
pay_901577,pay_901578,cust_00111,order_701139,order_701139,249999,249999,1787620575,1787620608,captured,captured,netbanking,netbanking,33,Network Timeout Retry,93.5,True,249999
pay_902039,pay_902040,cust_00117,order_701370,order_701370,299999,299999,1787651768,1787651875,captured,captured,upi,upi,107,Failed UPI Retry,93.5,True,299999
pay_901277,pay_901278,cust_00102,order_700989,order_700989,199999,199999,1787586847,1787586887,captured,captured,upi,upi,40,Network Timeout Retry,93.5,True,199999
pay_901733,pay_901734,cust_00101,order_701217,order_701217,74999,74999,1787677724,1787677827,captured,captured,upi,upi,103,Failed UPI Retry,93.5,True,74999
pay_902187,pay_902188,cust_00101,order_701444,order_701444,74999,74999,1787516081,1787516201,captured,captured,upi,upi,120,Failed UPI Retry,93.5,True,74999
pay_901679,pay_901680,cust_00100,order_701190,order_701190,299999,299999,1787678588,1787678633,captured,captured,card,card,45,Network Timeout Retry,93.5,True,299999
pay_900775,pay_900665,cust_00134,order_700738,order_700665,24999,24999,1787614406,1787614468,captured,captured,wallet,netbanking,62,Double-Click Issue,93.5,True,24999
pay_901871,pay_901872,cust_00134,order_701286,order_701286,14999,14999,1787613063,1787613179,captured,captured,upi,upi,116,Failed UPI Retry,93.5,True,14999
pay_901559,pay_901560,cust_00133,order_701130,order_701130,7499,7499,1787640751,1787640783,captured,captured,card,card,32,Network Timeout Retry,93.5,True,7499
pay_902867,pay_902868,cust_00132,order_702117,order_702118,74999,74999,1787637508,1787637546,failed,captured,card,card,38,Gateway Retry with Different IDs,93.5,False,0
pay_902069,pay_902070,cust_00132,order_701385,order_701385,299999,299999,1787596524,1787596596,captured,captured,upi,upi,72,Failed UPI Retry,93.5,True,299999
pay_902787,pay_902788,cust_00132,order_702037,order_702038,7499,7499,1787586811,1787586850,failed,captured,wallet,wallet,39,Gateway Retry with Different IDs,93.5,False,0
pay_901565,pay_901566,cust_00107,order_701133,order_701133,149999,149999,1787647855,1787647888,captured,captured,card,card,33,Network Timeout Retry,93.5,True,149999
pay_901807,pay_901808,cust_00107,order_701254,order_701254,9999,9999,1787543320,1787543386,captured,captured,upi,upi,66,Failed UPI Retry,93.5,True,9999
pay_901847,pay_901848,cust_00107,order_701274,order_701274,24999,24999,1787523302,1787523376,captured,captured,upi,upi,74,Failed UPI Retry,93.5,True,24999
pay_901701,pay_901702,cust_00106,order_701201,order_701201,24999,24999,1787567859,1787567970,captured,captured,upi,upi,111,Failed UPI Retry,93.5,True,24999
pay_901231,pay_901232,cust_00104,order_700966,order_700966,74999,74999,1787667247,1787667285,captured,captured,card,card,38,Network Timeout Retry,93.5,True,74999
pay_901309,pay_901310,cust_00104,order_701005,order_701005,74999,74999,1787604907,1787604945,captured,captured,upi,upi,38,Network Timeout Retry,93.5,True,74999
pay_901937,pay_901938,cust_00099,order_701319,order_701319,4999,4999,1787530322,1787530402,captured,captured,upi,upi,80,Failed UPI Retry,93.5,True,4999
pay_902023,pay_902024,cust_00098,order_701362,order_701362,24999,24999,1787609637,1787609751,captured,captured,upi,upi,114,Failed UPI Retry,93.5,True,24999
pay_902067,pay_902068,cust_00137,order_701384,order_701384,199999,199999,1787517304,1787517392,captured,captured,upi,upi,88,Failed UPI Retry,93.5,True,199999
pay_902833,pay_902834,cust_00136,order_702083,order_702084,4999,4999,1787615043,1787615088,failed,captured,wallet,wallet,45,Gateway Retry with Different IDs,93.5,False,0
pay_901671,pay_901672,cust_00136,order_701186,order_701186,14999,14999,1787600101,1787600139,captured,captured,netbanking,netbanking,38,Network Timeout Retry,93.5,True,14999
pay_901823,pay_901824,cust_00135,order_701262,order_701262,24999,24999,1787606100,1787606219,captured,captured,upi,upi,119,Failed UPI Retry,93.5,True,24999
pay_901629,pay_901630,cust_00135,order_701165,order_701165,12499,12499,1787527821,1787527860,captured,captured,upi,upi,39,Network Timeout Retry,93.5,True,12499
pay_901429,pay_901430,cust_00135,order_701065,order_701065,249999,249999,1787520378,1787520414,captured,captured,upi,upi,36,Network Timeout Retry,93.5,True,249999
pay_901913,pay_901914,cust_00134,order_701307,order_701307,199999,199999,1787629313,1787629382,captured,captured,upi,upi,69,Failed UPI Retry,93.5,True,199999
pay_901269,pay_901270,cust_00134,order_700985,order_700985,4999,4999,1787628546,1787628583,captured,captured,wallet,wallet,37,Network Timeout Retry,93.5,True,4999
pay_900776,pay_900665,cust_00134,order_700738,order_700665,24999,24999,1787614407,1787614468,captured,captured,wallet,netbanking,61,Double-Click Issue,93.5,True,24999
pay_901297,pay_901298,cust_00103,order_700999,order_700999,74999,74999,1787638406,1787638440,captured,captured,netbanking,netbanking,34,Network Timeout Retry,93.5,True,74999
pay_902895,pay_902896,cust_00103,order_702145,order_702146,199999,199999,1787590449,1787590484,failed,captured,upi,upi,35,Gateway Retry with Different IDs,93.5,False,0
pay_901337,pay_901338,cust_00103,order_701019,order_701019,99999,99999,1787528579,1787528623,captured,captured,netbanking,netbanking,44,Network Timeout Retry,93.5,True,99999
pay_901583,pay_901584,cust_00102,order_701142,order_701142,4999,4999,1787685296,1787685330,captured,captured,card,card,34,Network Timeout Retry,93.5,True,4999
pay_901627,pay_901628,cust_00102,order_701164,order_701164,99999,99999,1787612411,1787612449,captured,captured,upi,upi,38,Network Timeout Retry,93.5,True,99999
pay_901889,pay_901890,cust_00096,order_701295,order_701295,34999,34999,1787658771,1787658839,captured,captured,upi,upi,68,Failed UPI Retry,93.5,True,34999
pay_901893,pay_901894,cust_00096,order_701297,order_701297,199999,199999,1787521903,1787521958,captured,captured,upi,upi,55,Failed UPI Retry,93.5,True,199999
pay_901295,pay_901296,cust_00095,order_700998,order_700998,7499,7499,1787640634,1787640678,captured,captured,card,card,44,Network Timeout Retry,93.5,True,7499
pay_901613,pay_901614,cust_00139,order_701157,order_701157,74999,74999,1787571917,1787571954,captured,captured,upi,upi,37,Network Timeout Retry,93.5,True,74999
pay_901933,pay_901934,cust_00139,order_701317,order_701317,34999,34999,1787524206,1787524239,captured,captured,upi,upi,33,Failed UPI Retry,93.5,True,34999
pay_902193,pay_902194,cust_00139,order_701447,order_701447,12499,12499,1787516012,1787516130,captured,captured,upi,upi,118,Failed UPI Retry,93.5,True,12499
pay_901741,pay_901742,cust_00138,order_701221,order_701221,24999,24999,1787685447,1787685482,captured,captured,upi,upi,35,Failed UPI Retry,93.5,True,24999
pay_902817,pay_902818,cust_00138,order_702067,order_702068,12499,12499,1787567439,1787567478,failed,captured,card,card,39,Gateway Retry with Different IDs,93.5,False,0
pay_901461,pay_901462,cust_00137,order_701081,order_701081,199999,199999,1787586791,1787586833,captured,captured,netbanking,netbanking,42,Network Timeout Retry,93.5,True,199999
pay_901971,pay_901972,cust_00137,order_701336,order_701336,34999,34999,1787584702,1787584784,captured,captured,upi,upi,82,Failed UPI Retry,93.5,True,34999
pay_901667,pay_901668,cust_00137,order_701184,order_701184,7499,7499,1787549806,1787549851,captured,captured,upi,upi,45,Network Timeout Retry,93.5,True,7499
pay_901697,pay_901698,cust_00137,order_701199,order_701199,149999,149999,1787547259,1787547300,captured,captured,card,card,41,Network Timeout Retry,93.5,True,149999
pay_902001,pay_902002,cust_00100,order_701351,order_701351,74999,74999,1787615307,1787615362,captured,captured,upi,upi,55,Failed UPI Retry,93.5,True,74999
pay_901545,pay_901546,cust_00100,order_701123,order_701123,99999,99999,1787606303,1787606340,captured,captured,wallet,wallet,37,Network Timeout Retry,93.5,True,99999
pay_902185,pay_902186,cust_00100,order_701443,order_701443,14999,14999,1787541639,1787541711,captured,captured,upi,upi,72,Failed UPI Retry,93.5,True,14999
pay_902027,pay_902028,cust_00099,order_701364,order_701364,249999,249999,1787675191,1787675274,captured,captured,upi,upi,83,Failed UPI Retry,93.5,True,249999
pay_901835,pay_901836,cust_00091,order_701268,order_701268,299999,299999,1787537855,1787537957,captured,captured,upi,upi,102,Failed UPI Retry,93.5,True,299999
pay_901927,pay_901928,cust_00090,order_701314,order_701314,49999,49999,1787570475,1787570523,captured,captured,upi,upi,48,Failed UPI Retry,93.5,True,49999
pay_901801,pay_901802,cust_00090,order_701251,order_701251,4999,4999,1787540562,1787540596,captured,captured,upi,upi,34,Failed UPI Retry,93.5,True,4999
pay_901421,pay_901422,cust_00141,order_701061,order_701061,4999,4999,1787648658,1787648689,captured,captured,card,card,31,Network Timeout Retry,93.5,True,4999
pay_902137,pay_902138,cust_00141,order_701419,order_701419,4999,4999,1787631701,1787631739,captured,captured,upi,upi,38,Failed UPI Retry,93.5,True,4999
pay_901819,pay_901820,cust_00141,order_701260,order_701260,7499,7499,1787566042,1787566089,captured,captured,upi,upi,47,Failed UPI Retry,93.5,True,7499
pay_901579,pay_901580,cust_00140,order_701140,order_701140,12499,12499,1787647755,1787647799,captured,captured,wallet,wallet,44,Network Timeout Retry,93.5,True,12499
pay_901757,pay_901758,cust_00140,order_701229,order_701229,9999,9999,1787583363,1787583434,captured,captured,upi,upi,71,Failed UPI Retry,93.5,True,9999
pay_901789,pay_901790,cust_00140,order_701245,order_701245,199999,199999,1787516435,1787516528,captured,captured,upi,upi,93,Failed UPI Retry,93.5,True,199999
pay_902773,pay_902774,cust_00095,order_702023,order_702024,74999,74999,1787590454,1787590491,failed,captured,upi,upi,37,Gateway Retry with Different IDs,93.5,False,0
pay_902875,pay_902876,cust_00093,order_702125,order_702126,9999,9999,1787637811,1787637869,failed,captured,netbanking,netbanking,58,Gateway Retry with Different IDs,93.5,False,0
pay_901769,pay_901770,cust_00093,order_701235,order_701235,7499,7499,1787605956,1787606035,captured,captured,upi,upi,79,Failed UPI Retry,93.5,True,7499
pay_902165,pay_902166,cust_00098,order_701433,order_701433,24999,24999,1787572924,1787572961,captured,captured,upi,upi,37,Failed UPI Retry,93.5,True,24999
pay_902119,pay_902120,cust_00098,order_701410,order_701410,99999,99999,1787569992,1787570089,captured,captured,upi,upi,97,Failed UPI Retry,93.5,True,99999
pay_901817,pay_901818,cust_00098,order_701259,order_701259,249999,249999,1787527134,1787527218,captured,captured,upi,upi,84,Failed UPI Retry,93.5,True,249999
pay_902151,pay_902152,cust_00097,order_701426,order_701426,99999,99999,1787647435,1787647547,captured,captured,upi,upi,112,Failed UPI Retry,93.5,True,99999
pay_902097,pay_902098,cust_00088,order_701399,order_701399,7499,7499,1787682598,1787682704,captured,captured,upi,upi,106,Failed UPI Retry,93.5,True,7499
pay_902883,pay_902884,cust_00088,order_702133,order_702134,14999,14999,1787530169,1787530202,failed,captured,upi,upi,33,Gateway Retry with Different IDs,93.5,False,0
pay_901879,pay_901880,cust_00087,order_701290,order_701290,24999,24999,1787623702,1787623753,captured,captured,upi,upi,51,Failed UPI Retry,93.5,True,24999
pay_901571,pay_901572,cust_00087,order_701136,order_701136,99999,99999,1787607699,1787607733,captured,captured,upi,upi,34,Network Timeout Retry,93.5,True,99999
pay_901289,pay_901290,cust_00087,order_700995,order_700995,199999,199999,1787543216,1787543261,captured,captured,card,card,45,Network Timeout Retry,93.5,True,199999
pay_901911,pay_901912,cust_00086,order_701306,order_701306,34999,34999,1787669092,1787669135,captured,captured,upi,upi,43,Failed UPI Retry,93.5,True,34999
pay_902153,pay_902154,cust_00145,order_701427,order_701427,199999,199999,1787682567,1787682611,captured,captured,upi,upi,44,Failed UPI Retry,93.5,True,199999
pay_901849,pay_901850,cust_00144,order_701275,order_701275,199999,199999,1787625601,1787625632,captured,captured,upi,upi,31,Failed UPI Retry,93.5,True,199999
pay_901313,pay_901314,cust_00144,order_701007,order_701007,299999,299999,1787575485,1787575526,captured,captured,netbanking,netbanking,41,Network Timeout Retry,93.5,True,299999
pay_901925,pay_901926,cust_00144,order_701313,order_701313,49999,49999,1787533131,1787533230,captured,captured,upi,upi,99,Failed UPI Retry,93.5,True,49999
pay_901987,pay_901988,cust_00143,order_701344,order_701344,7499,7499,1787657486,1787657538,captured,captured,upi,upi,52,Failed UPI Retry,93.5,True,7499
pay_901743,pay_901744,cust_00143,order_701222,order_701222,24999,24999,1787604628,1787604738,captured,captured,upi,upi,110,Failed UPI Retry,93.5,True,24999
pay_901279,pay_901280,cust_00143,order_700990,order_700990,34999,34999,1787579414,1787579446,captured,captured,upi,upi,32,Network Timeout Retry,93.5,True,34999
pay_902197,pay_902198,cust_00092,order_701449,order_701449,19999,19999,1787633262,1787633343,captured,captured,upi,upi,81,Failed UPI Retry,93.5,True,19999
pay_901593,pay_901594,cust_00092,order_701147,order_701147,9999,9999,1787561231,1787561274,captured,captured,upi,upi,43,Network Timeout Retry,93.5,True,9999
pay_902045,pay_902046,cust_00091,order_701373,order_701373,12499,12499,1787547546,1787547653,captured,captured,upi,upi,107,Failed UPI Retry,93.5,True,12499
pay_901855,pay_901856,cust_00083,order_701278,order_701278,199999,199999,1787516500,1787516617,captured,captured,upi,upi,117,Failed UPI Retry,93.5,True,199999
pay_901341,pay_901342,cust_00147,order_701021,order_701021,14999,14999,1787679103,1787679139,captured,captured,upi,upi,36,Network Timeout Retry,93.5,True,14999
